01.10.2020;20:58:44  pvcep 311.412500 68.035556
01.10.2020;21:59:38  bllac 330.870833 42.355278
01.10.2020;22:11:22  v1057 314.900000 44.335278
01.10.2020;22:26:27  bllac 330.866667 42.364444
01.10.2020;23:04:16  q1959 299.904167 65.159722
01.10.2020;23:38:45  bllac 330.875000 42.347500
01.10.2020;23:51:17  s41030 158.650000 60.744444
01.10.2020;23:55:29  cicam 65.312500 55.979167
02.10.2020;00:14:05  bllac 330.875000 42.361944
02.10.2020;00:32:04  1es2344 357.020833 51.804722
02.10.2020;00:52:56  bllac 330.862500 42.364167
02.10.2020;01:04:29  4u0115 19.987500 63.784444
02.10.2020;01:23:38  bllac 330.875000 42.362222
02.10.2020;01:34:44  3c66a 35.975000 43.125833
02.10.2020;01:59:02  s50716 110.804167 71.201667
02.10.2020;02:13:18  bllac 330.866667 42.361667
02.10.2020;02:25:14  s40954 149.912500 65.400833
02.10.2020;02:29:45  3c84 50.300000 41.567778
02.10.2020;02:45:52  bllac 330.862500 42.375000
02.10.2020;17:12:27  bllac 330.837500 42.375833
02.10.2020;18:02:11  q1633 249.050000 38.138889
02.10.2020;19:10:19  bllac 330.879167 42.378333
02.10.2020;19:32:51  cta102 338.404167 11.859167
02.10.2020;20:29:41  bllac 330.870833 42.375833
02.10.2020;20:58:14  j2103 316.079167 45.877500
02.10.2020;21:23:02  q1959 299.895833 65.122222
02.10.2020;22:20:07  bllac 330.858333 42.375556
02.10.2020;22:57:57  3c66a 35.958333 43.113056
03.10.2020;00:08:11  3c84 50.312500 41.582778
03.10.2020;00:38:23  bllac 330.854167 42.388889
03.10.2020;01:07:02  s50716 110.829167 71.231111
03.10.2020;01:34:33  pks0420 66.150000 -1.295000
03.10.2020;02:13:31  bllac 330.837500 42.388333
03.10.2020;02:41:09  s41030 158.704167 60.711111
14.10.2020;17:07:19  bllac 330.808333 42.378611
14.10.2020;18:35:25  j2103 316.041667 45.860000
15.10.2020;17:27:47  bllac 330.900000 42.377500
15.10.2020;19:10:07  bllac 330.904167 42.378889
15.10.2020;21:31:26  bllac 330.904167 42.380278
16.10.2020;00:42:21  bllac 330.862500 42.373889
17.10.2020;16:22:28  bllac 330.850000 42.365833
17.10.2020;17:34:09  s50716 110.804167 71.310556
25.10.2020;16:57:14  bllac 330.841667 42.352778
26.10.2020;00:09:49  bllac 330.870833 42.368889
28.10.2020;17:39:46  bllac 330.816667 42.360000
28.10.2020;18:15:00  s50716 110.725000 71.277778
28.10.2020;18:44:28  bllac 330.895833 42.379722
28.10.2020;20:25:21  bllac 330.858333 42.378889
28.10.2020;20:56:37  j2103 316.091667 45.875000
28.10.2020;21:41:44  bllac 330.883333 42.380278
28.10.2020;22:04:55  hbc722 314.762500 43.971944
01.11.2020;15:16:21  bllac 330.850000 42.377778
01.11.2020;15:42:41  mkn501 253.654167 39.727778
04.11.2020;00:41:19  3c84 50.300000 41.583333
04.11.2020;01:14:04  3c84 50.445833 41.620833
04.11.2020;01:29:56  bllac 330.966667 42.433333
04.11.2020;02:02:44  s50716 110.950000 71.242500
04.11.2020;02:23:51  s41030 158.758333 60.726389
04.11.2020;02:43:19  s40954 149.991667 65.426667
04.11.2020;03:29:07  q1959 299.858333 65.287500
04.11.2020;03:57:30  3c371 271.437500 69.856389
04.11.2020;19:48:18  bllac 330.850000 42.379722
04.11.2020;20:34:19  j2103 316.070833 45.831944
04.11.2020;22:15:15  bllac 330.854167 42.379167
05.11.2020;03:42:08  s50716 110.920833 71.246667
05.11.2020;04:12:11  oj287 134.041667 20.050556
05.11.2020;19:09:31  bllac 330.858333 42.376389
05.11.2020;20:43:06  j2103 316.091667 45.877500
05.11.2020;21:13:29  bllac 330.908333 42.380833
05.11.2020;21:37:46  3c66a 35.950000 43.118056
05.11.2020;23:09:14  bllac 330.866667 42.380000
05.11.2020;23:40:40  pks0420 66.166667 -1.298889
06.11.2020;00:15:57  cicam 65.312500 56.013611
06.11.2020;00:59:21  s50716 110.895833 71.221111
06.11.2020;02:07:11  pks0735 114.858333 17.693611
06.11.2020;02:20:12  oj49 128.245833 4.475833
06.11.2020;02:48:35  s41030 158.733333 60.701944
06.11.2020;03:03:32  s40954 149.945833 65.432778
06.11.2020;19:37:21  bllac 330.900000 42.376667
06.11.2020;20:37:39  j2103 316.083333 45.859444
06.11.2020;21:00:36  bllac 330.900000 42.370556
06.11.2020;21:29:03  s50716 110.808333 71.223889
06.11.2020;22:15:33  4u0115 19.979167 63.801389
06.11.2020;23:02:58  3c84 50.333333 41.587500
06.11.2020;23:43:43  cicam 65.362500 55.963056
07.11.2020;02:37:33  s50716 110.925000 71.210000
07.11.2020;03:19:42  oj287 134.062500 20.034167
07.11.2020;04:48:57  s40954 150.212500 65.313056
08.11.2020;15:01:31  bllac 330.833333 42.386944
08.11.2020;15:29:31  mkn501 253.625000 39.727500
08.11.2020;16:12:32  q1959 299.920833 65.150278
08.11.2020;16:52:33  pvcep 311.358333 68.038056
08.11.2020;17:20:00  bllac 330.866667 42.377778
08.11.2020;17:30:42  cta102 338.383333 11.856944
08.11.2020;18:15:21  3c454 343.745833 16.274444
08.11.2020;18:46:16  4u0115 19.958333 63.824722
08.11.2020;19:04:48  3c66a 35.966667 43.129444
08.11.2020;19:33:16  bllac 34.275000 43.047778
08.11.2020;19:35:22  bllac 330.858333 42.382500
08.11.2020;19:45:58  3c84 50.283333 41.588333
08.11.2020;20:11:37  ao0235 39.937500 16.724167
08.11.2020;20:52:20  s50716 110.766667 71.251111
08.11.2020;21:12:14  q0836 130.591667 70.766944
08.11.2020;21:45:52  bllac 330.854167 42.389722
08.11.2020;22:03:37  s40954 149.875000 65.449722
08.11.2020;22:41:23  s41030 158.666667 60.732500
08.11.2020;23:00:28  pks0420 66.116667 -1.251389
08.11.2020;23:16:49  1es0647 102.979167 25.038333
09.11.2020;00:12:42  pks0735 114.854167 17.681944
09.11.2020;00:59:54  oj248 128.012500 24.139722
09.11.2020;01:05:16  oj248 128.012500 24.111944
09.11.2020;01:42:54  oj287 134.016667 20.029444
09.11.2020;02:07:13  oj49 128.258333 4.493611
09.11.2020;02:19:23  wcom 185.591667 28.148889
09.11.2020;02:44:06  3c371 271.325000 69.853889
09.11.2020;03:09:49  pks1222 186.450000 21.295278
09.11.2020;03:42:10  s50716 110.904167 71.243056
09.11.2020;03:50:59  cicam 65.345833 55.997500
09.11.2020;16:46:58  bllac 330.854167 42.356389
09.11.2020;17:21:37  s50716 110.729167 71.297778
09.11.2020;18:02:12  s40954 149.804167 65.512500
09.11.2020;18:42:04  s41030 158.604167 60.784444
09.11.2020;19:08:37  bllac 330.862500 42.377222
09.11.2020;19:19:12  j2103 316.066667 45.832222
09.11.2020;19:38:48  cta102 338.400000 11.851944
09.11.2020;20:24:52  3c454 343.750000 16.261667
09.11.2020;21:01:32  bllac 330.854167 42.400000
09.11.2020;21:13:56  3c371 271.445833 69.810278
09.11.2020;21:40:48  pvcep 311.354167 68.003056
09.11.2020;22:04:43  q1959 299.858333 65.162778
09.11.2020;22:36:31  mkn421 166.208333 38.135556
09.11.2020;22:57:28  ao0235 39.954167 16.720278
09.11.2020;23:29:34  pks0420 66.120833 -1.293333
09.11.2020;23:55:19  4u0115 19.945833 63.812222
10.11.2020;00:28:02  3c66a 35.962500 43.142778
10.11.2020;00:58:58  3c84 50.312500 41.586111
10.11.2020;01:19:27  cicam 65.350000 56.029722
10.11.2020;02:33:56  pks0735 114.875000 17.685278
10.11.2020;03:16:16  oj248 128.037500 24.122778
10.11.2020;03:50:20  oj49 128.275000 4.477222
10.11.2020;04:02:32  oj287 134.020833 20.026389
10.11.2020;04:37:25  oq530 347.750000 -53.254167
10.11.2020;15:04:14  bllac 330.870833 42.376111
10.11.2020;15:35:00  ot081 268.187500 9.690000
10.11.2020;16:07:31  mkn501 253.645833 39.724167
10.11.2020;16:53:28  cta102 338.416667 11.867778
10.11.2020;17:45:43  3c454 343.770833 16.273333
10.11.2020;18:23:42  bllac 330.900000 42.380556
10.11.2020;18:33:44  q1959 299.937500 65.183333
10.11.2020;18:37:18  bllac 330.904167 42.377500
10.11.2020;18:44:56  q1959 299.979167 65.197500
10.11.2020;19:31:52  4u0115 20.000000 63.824444
10.11.2020;20:00:56  3c66a 36.012500 43.128611
10.11.2020;21:01:54  ao0235 39.958333 16.728889
10.11.2020;21:40:24  bllac 330.895833 42.392778
10.11.2020;21:54:25  s50716 110.866667 71.238333
10.11.2020;22:25:33  pks0420 66.183333 -1.269444
10.11.2020;22:35:34  s40954 149.933333 65.459444
14.11.2020;16:49:22  bllac 330.875000 42.377222
14.11.2020;17:25:09  s40954 149.825000 65.530278
14.11.2020;18:18:25  bllac 330.875000 42.382500
14.11.2020;18:56:21  4u0115 19.945833 63.826111
14.11.2020;19:24:50  bllac 330.862500 42.379722
14.11.2020;19:45:50  3c454 343.754167 16.260833
14.11.2020;20:13:59  3c66a 35.954167 43.139167
14.11.2020;21:28:14  bllac 330.900000 42.379444
06.12.2020;17:50:05  cta102 338.416667 11.839722
06.12.2020;18:58:54  bllac 330.908333 42.379722
06.12.2020;19:33:39  j2103 316.091667 45.830833
06.12.2020;20:01:46  3c454 343.787500 16.255278
06.12.2020;20:28:13  1es2344 357.037500 51.818611
06.12.2020;20:49:52  ao0235 39.966667 16.720833
06.12.2020;21:21:07  4u0115 19.975000 63.789444
06.12.2020;22:09:13  3c120 68.641667 5.410556
06.12.2020;22:49:09  3c66a 36.000000 43.130556
06.12.2020;23:25:15  3c84 50.316667 41.576667
06.12.2020;23:48:21  cicam 65.370833 55.991389
07.12.2020;00:11:40  s50716 110.908333 71.207778
07.12.2020;00:43:10  3c371 271.312500 69.830278
07.12.2020;01:11:49  q1959 299.745833 65.251944
07.12.2020;01:50:03  s40954 149.970833 65.398889
07.12.2020;02:29:18  1es0647 103.050000 25.020278
07.12.2020;03:16:12  pks0735 114.900000 17.684167
07.12.2020;03:50:36  oj49 128.295833 4.468611
07.12.2020;05:11:03  q1156 180.220833 29.108333
07.12.2020;14:40:36  s50716 110.712500 71.335556
07.12.2020;15:19:07  mkn501 253.633333 39.737222
07.12.2020;16:00:24  ngc188 11.483333 85.261389
07.12.2020;17:00:11  bllac 330.858333 42.368333
07.12.2020;17:43:17  j2103 316.062500 45.824722
07.12.2020;18:07:29  cta102 338.412500 11.857778
07.12.2020;18:50:17  3c454 343.758333 16.275278
07.12.2020;19:06:27  cta102 338.412500 11.859722
07.12.2020;19:10:00  4u0115 19.966667 63.830278
07.12.2020;19:47:01  3c66a 35.987500 43.145833
07.12.2020;20:14:52  3c84 50.300000 41.588333
07.12.2020;20:45:14  ao0235 39.954167 16.723056
07.12.2020;21:14:17  3c120 68.625000 5.400000
07.12.2020;21:57:10  q0836 130.633333 70.755833
07.12.2020;22:29:21  s40954 149.937500 65.421389
07.12.2020;23:07:14  s41030 158.725000 60.696944
07.12.2020;23:31:43  1es0647 102.987500 25.021944
08.12.2020;00:29:41  pks0735 114.866667 17.681944
08.12.2020;01:10:56  oj248 128.025000 24.115278
08.12.2020;01:42:43  oj49 128.262500 4.492222
08.12.2020;01:59:24  oj287 134.016667 20.025833
08.12.2020;02:30:39  q1156 180.170833 29.138056
08.12.2020;03:13:54  wcom 185.620833 28.160278
08.12.2020;03:37:51  pks1222 186.491667 21.281667
08.12.2020;04:28:14  q1633 249.012500 38.134167
08.12.2020;04:59:29  3c371 271.379167 69.784444
08.12.2020;15:43:59  s50716 110.720833 38.262222
08.12.2020;16:13:59  cta102 338.416667 38.262222
08.12.2020;17:42:56  3c454 343.745833 16.274722
08.12.2020;18:15:13  q1959 299.916667 65.174722
08.12.2020;18:57:33  bllac 330.875000 42.380833
08.12.2020;19:26:37  4u0115 19.983333 63.810833
08.12.2020;20:00:15  3c66a 35.991667 43.123056
08.12.2020;20:42:16  ao0235 39.950000 16.731389
08.12.2020;21:34:58  3c120 68.600000 5.396944
08.12.2020;22:35:38  cicam 65.379167 55.991944
08.12.2020;22:52:37  1es0647 103.008333 25.021667
09.12.2020;14:39:52  v1057 314.879167 44.347222
09.12.2020;16:53:33  cta102 338.408333 11.865278
09.12.2020;18:12:22  j2103 316.075000 45.866389
09.12.2020;18:41:05  pvcep 311.175000 68.044167
09.12.2020;20:08:22  ao0235 39.950000 16.746944
09.12.2020;21:08:24  pks0420 66.175000 -1.294722
09.12.2020;21:39:33  3c120 68.633333 5.412500
09.12.2020;23:01:24  TXS0509 77.695833 5.732222
09.12.2020;23:30:16  s50716 110.887500 71.209722
09.12.2020;23:59:54  1es0647 103.004167 25.021944
10.12.2020;00:44:34  oj287 134.012500 20.019167
10.12.2020;01:38:07  cicam 65.320833 56.037222
10.12.2020;02:31:22  q1156 180.183333 29.129444
10.12.2020;04:48:48  pks1055 164.854167 1.461389
10.12.2020;14:53:03  bllac 330.862500 42.382500
10.12.2020;15:24:36  cta102 338.404167 11.845278
10.12.2020;16:10:45  3c454 343.741667 16.250000
10.12.2020;16:51:15  3c66a 35.945833 43.164444
10.12.2020;17:50:31  ao0235 39.941667 16.706389
10.12.2020;18:34:45  3c84 50.287500 41.583611
10.12.2020;18:58:42  cicam 65.325000 56.048056
10.12.2020;19:16:59  4u0115 19.995833 63.820278
10.12.2020;19:43:44  s50716 110.820833 71.235556
10.12.2020;20:18:55  3c120 68.612500 5.408056
10.12.2020;22:01:56  mkn421 166.225000 38.131944
10.12.2020;22:41:36  s40954 149.958333 65.421389
10.12.2020;23:22:47  mkn421 166.250000 38.107500
11.12.2020;00:20:51  oj287 134.037500 20.023889
11.12.2020;01:15:26  q1156 180.200000 29.176944
12.12.2020;16:05:21  bllac 330.862500 42.366111
12.12.2020;17:04:36  cta102 338.416667 11.823056
12.12.2020;18:10:58  bllac 330.895833 42.375833
12.12.2020;18:30:53  s50716 110.850000 71.238056
12.12.2020;19:09:31  ao0235 39.945833 16.732778
12.12.2020;19:48:39  3c66a 35.975000 43.122500
12.12.2020;21:04:02  3c120 68.625000 5.418333
12.12.2020;22:44:41  mkn421 166.225000 38.116944
13.12.2020;00:05:30  oj287 134.004167 20.024444
13.12.2020;01:05:30  mkn421 166.254167 38.106389
13.12.2020;02:05:31  s40954 150.029167 65.442778
13.12.2020;03:01:39  pks1222 186.491667 21.262778
09.01.2021;18:13:29  bllac 330.862500 42.378056
09.01.2021;20:18:23  s50716 110.895833 71.245833
09.01.2021;23:58:47  1es0647 103.004167 24.995833
10.01.2021;00:53:12  oj287 133.991667 20.021111
10.01.2021;02:47:11  q1156 180.200000 29.125000
10.01.2021;03:28:48  3c279 194.350000 -5.888056
10.01.2021;04:31:42  s40954 150.025000 65.434444
10.01.2021;04:56:36  3c279 194.383333 -5.895556
10.01.2021;05:15:20  pg1553 239.125000 11.151667
10.01.2021;15:39:16  s50716 111.116667 71.162222
10.01.2021;17:00:40  j2103 316.066667 45.890278
10.01.2021;17:18:19  bllac 331.700000 42.395000
10.01.2021;17:22:42  bllac 330.887500 42.406944
10.01.2021;19:23:20  cicam 65.395833 56.016389
10.01.2021;19:55:45  s50716 110.920833 71.256944
10.01.2021;20:41:41  s40954 149.983333 65.433056
11.01.2021;22:16:19  s50716 110.937500 71.257222
11.01.2021;23:00:47  1es0647 103.016667 25.034722
14.01.2021;15:18:31  bllac 330.875000 42.376667
14.01.2021;16:12:54  s50716 110.854167 71.238889
14.01.2021;23:26:53  s50716 110.991667 71.234722
16.01.2021;16:05:37  bllac 330.916667 42.381389
18.01.2021;15:46:47  bllac 330.941667 42.391667
18.01.2021;16:22:07  j2103 316.145833 45.855833
18.01.2021;16:31:41  s50716 110.912500 71.258056
18.01.2021;17:07:00  ao0235 40.029167 16.738889
18.01.2021;17:13:24  bllac 330.925000 42.408889
20.01.2021;15:10:28  bllac 330.883333 42.379167
04.02.2021;16:39:52  bllac 330.637500 42.371389
04.02.2021;18:00:42  3c66a 35.741667 43.147778
04.02.2021;19:10:39  s50716 110.712500 71.218889
04.02.2021;19:54:46  cicam 65.083333 56.016667
04.02.2021;20:15:26  1es0647 102.783333 25.021111
04.02.2021;21:44:42  oj49 128.054167 4.461944
04.02.2021;22:14:59  oj287 133.800000 19.999167
05.02.2021;16:20:28  bllac 330.895833 42.402500
05.02.2021;17:46:39  ao0235 40.020833 16.752500
05.02.2021;18:09:40  3c84 50.341667 41.612778
05.02.2021;18:40:09  s50716 110.900000 71.245556
05.02.2021;19:24:58  s40954 150.008333 65.455000
05.02.2021;20:10:36  oj287 134.075000 20.059167
05.02.2021;21:04:14  oj49 128.325000 4.495556
08.02.2021;02:52:29  s50716 110.875000 71.265000
08.02.2021;03:26:24  3c279 194.375000 -5.881389
08.02.2021;04:15:05  pg1553 239.183333 11.149444
08.02.2021;16:45:03  bllac 330.908333 42.413611
08.02.2021;17:28:25  j2103 316.095833 45.893611
08.02.2021;18:00:21  s50716 110.920833 71.267222
08.02.2021;18:52:06  pks0420 66.162500 -1.237222
08.02.2021;19:15:37  1es0647 103.050000 25.065833
08.02.2021;20:24:45  cicam 65.387500 56.050556
08.02.2021;20:46:58  pks0735 114.900000 17.702778
09.02.2021;16:20:31  bllac 330.891667 45.411667
09.02.2021;16:58:13  s50716 110.883333 45.411667
09.02.2021;18:27:46  3c66a 36.004167 45.411667
09.02.2021;19:50:20  1es0647 103.016667 45.411667
10.02.2021;00:09:06  s40954 150.083333 65.388611
10.02.2021;01:05:16  q1156 180.162500 29.066389
10.02.2021;02:24:56  3c279 194.412500 -5.971389
10.02.2021;03:20:18  pks1222 186.533333 21.235278
14.02.2021;19:15:26  bllac 330.870833 42.419444
14.02.2021;19:47:07  3c66a 35.983333 43.184444
14.02.2021;20:43:08  3c84 50.325000 41.620833
14.02.2021;21:13:42  cicam 65.375000 56.051944
14.02.2021;21:33:09  4u0115 19.933333 63.864722
14.02.2021;22:13:10  oj49 128.304167 4.487778
14.02.2021;22:45:44  oj287 134.066667 20.051111
14.02.2021;23:45:40  1es0647 103.041667 25.067500
15.02.2021;00:33:04  q1156 180.233333 29.154722
15.02.2021;01:56:17  3c279 194.404167 -5.855833
15.02.2021;02:33:41  s50716 110.904167 71.296389
15.02.2021;03:07:54  s40954 150.020833 65.434722
15.02.2021;03:40:32  pg1553 239.212500 11.166111
15.02.2021;04:09:14  h1722 261.541667 11.890556
15.02.2021;04:27:59  q1156 180.250000 29.163333
17.02.2021;16:56:56  bllac 330.900000 42.376389
17.02.2021;17:15:10  j2103 316.070833 45.894722
17.02.2021;17:34:28  bllac 330.879167 42.434722
17.02.2021;18:32:57  pks0420 66.154167 -1.237222
17.02.2021;18:53:58  cicam 65.366667 56.047500
17.02.2021;19:14:55  3c66a 35.987500 43.183056
17.02.2021;20:16:25  1es0647 103.058333 25.058889
17.02.2021;20:23:48  s50716 110.962500 71.259167
17.02.2021;21:22:57  1es0647 103.041667 25.060278
17.02.2021;21:38:05  s40954 150.029167 65.450833
17.02.2021;21:43:14  oj287 134.004167 20.025556
17.02.2021;21:43:39  oj248 128.095833 24.103056
17.02.2021;21:49:05  oj49 128.300000 4.490556
17.02.2021;21:54:33  s40954 150.020833 65.476944
17.02.2021;22:27:32  s41030 158.833333 60.751389
17.02.2021;22:35:38  1es0647 103.050000 25.069167
17.02.2021;23:20:00  oj287 134.062500 20.058889
17.02.2021;23:52:32  q1156 180.233333 29.173889
18.02.2021;00:59:52  3c371 271.420833 69.808056
18.02.2021;01:36:37  q1959 299.841667 65.239444
18.02.2021;02:07:39  4u0115 19.808333 64.008056
18.02.2021;02:35:03  wcom 185.687500 28.177222
18.02.2021;03:09:25  pg1553 239.241667 11.185000
18.02.2021;03:47:12  mkn501 253.654167 39.768333
18.02.2021;16:20:48  s50716 110.858333 71.257222
18.02.2021;17:07:32  pks0420 66.154167 -1.248611
18.02.2021;17:32:51  1es0647 103.012500 25.074167
18.02.2021;18:48:53  oj287 134.037500 20.051111
18.02.2021;19:33:08  s40954 149.991667 65.463333
22.02.2021;17:08:13  j2103 316.029167 45.829722
22.02.2021;17:35:58  pks0420 66.083333 -1.308333
22.02.2021;17:52:03  3c84 50.300000 41.556667
22.02.2021;18:13:19  3c66a 35.979167 43.129167
22.02.2021;18:51:52  cicam 65.329167 55.977222
22.02.2021;19:12:06  s50716 110.883333 71.201944
22.02.2021;19:54:29  3c371 271.345833 69.841667
22.02.2021;20:45:17  q1959 299.729167 65.265278
28.02.2021;18:55:36  s50716 110.916667 71.248889
28.02.2021;19:27:40  s40954 149.979167 65.430278
28.02.2021;19:57:43  4u0115 20.000000 63.848056
28.02.2021;20:30:11  1es0647 103.033333 25.019167
28.02.2021;21:14:58  oj287 134.070833 20.023889
28.02.2021;21:59:37  q0836 130.766667 70.769722
28.02.2021;23:17:23  s40954 150.045833 65.432500
01.03.2021;19:21:11  1es0647 103.045833 25.039167
01.03.2021;22:34:22  s40954 150.033333 65.445278
01.03.2021;23:23:02  s40954 150.033333 65.434444
02.03.2021;00:00:30  s50716 110.933333 71.278333
02.03.2021;16:54:55  s50716 110.854167 71.226111
02.03.2021;17:31:34  ao0235 39.937500 16.720278
02.03.2021;18:23:11  1es0647 102.983333 25.032222
02.03.2021;19:36:39  s40954 149.966667 65.425556
02.03.2021;20:20:53  oj287 134.029167 20.020833
02.03.2021;20:54:53  s41030 158.775000 60.700833
02.03.2021;21:47:19  wcom 185.625000 28.111111
02.03.2021;22:29:56  q1156 180.220833 29.123611
02.03.2021;23:22:58  3c273 187.520833 1.921944
02.03.2021;23:59:46  3c279 194.366667 -5.900556
03.03.2021;00:53:05  pks1222 186.504167 21.318611
03.03.2021;01:45:03  q0836 130.737500 70.770000
03.03.2021;02:34:59  pg1553 239.183333 11.128889
03.03.2021;03:15:35  q1633 249.008333 38.118889
03.03.2021;22:56:58  q1156 180.195833 29.136667
03.03.2021;23:54:57  b21308 197.908333 32.221389
04.03.2021;00:38:16  3c279 194.358333 -5.871389
04.03.2021;01:15:37  b21308 197.920833 32.229722
04.03.2021;01:38:14  s40954 150.004167 65.455000
04.03.2021;02:18:50  s50716 110.866667 71.270000
04.03.2021;03:21:41  h1722 261.525000 11.873333
04.03.2021;22:36:33  oj287 134.033333 20.011111
04.03.2021;23:14:31  q1156 180.212500 29.120556
05.03.2021;00:08:56  3c279 194.379167 -5.901389
05.03.2021;00:55:10  pks1055 164.900000 1.467222
05.03.2021;01:50:55  s50716 110.870833 71.253056
05.03.2021;02:35:58  s40954 150.004167 65.405556
05.03.2021;03:18:21  pg1553 239.175000 11.129167
05.03.2021;03:42:21  h1722 261.541667 11.870833
05.03.2021;17:57:12  s50716 110.916667 71.245833
05.03.2021;18:34:14  pks0735 114.862500 17.669722
05.03.2021;20:18:33  cicam 65.312500 56.062222
05.03.2021;20:39:35  oj49 128.279167 4.465278
05.03.2021;21:55:06  oj287 134.029167 20.030278
05.03.2021;22:54:21  s40954 150.008333 65.462500
06.03.2021;00:07:05  3c279 194.375000 -5.837222
06.03.2021;00:57:46  q1156 180.225000 29.170278
06.03.2021;02:11:56  pg1553 239.158333 11.143611
06.03.2021;03:02:46  q1633 249.037500 38.139722
09.03.2021;17:05:43  s50716 110.883333 71.212778
09.03.2021;17:40:07  1es0647 103.008333 25.000278
09.03.2021;18:32:48  oj248 128.037500 24.090556
09.03.2021;19:10:49  oj287 134.012500 20.008889
09.03.2021;20:10:19  s40954 149.987500 65.426389
09.03.2021;21:27:18  q0836 130.720833 70.738056
09.03.2021;22:33:05  q1156 180.195833 29.128333
09.03.2021;23:30:10  3c273 187.525000 1.932500
10.03.2021;00:04:28  3c279 194.354167 -5.900833
10.03.2021;00:55:48  wcom 185.650000 28.127222
10.03.2021;01:45:08  pg1553 239.145833 11.128889
10.03.2021;02:29:56  h1722 261.516667 11.848889
10.03.2021;17:28:58  s50716 110.904167 71.259722
10.03.2021;18:24:41  s40954 150.008333 65.470000
10.03.2021;19:36:53  cicam 65.320833 56.030278
10.03.2021;20:07:11  cicam 65.375000 56.047222
10.03.2021;20:08:04  cicam 65.370833 56.047778
10.03.2021;20:28:30  oj287 134.041667 20.044444
10.03.2021;21:17:34  q1156 180.220833 29.181944
10.03.2021;21:58:40  3c371 271.387500 69.884167
10.03.2021;22:49:41  3c273 187.533333 1.984167
10.03.2021;23:25:56  s50716 110.941667 71.305556
10.03.2021;23:45:41  3c279 194.358333 -5.824167
11.03.2021;00:30:44  b21308 197.937500 32.269444
11.03.2021;01:06:51  q1739 265.216667 52.205833
11.03.2021;01:44:06  mkn501 253.620833 39.741111
11.03.2021;02:03:15  q1959 299.833333 65.168056
11.03.2021;02:23:43  mkn501 253.608333 39.750278
11.03.2021;03:01:04  pg1553 239.158333 11.189444
11.03.2021;17:06:49  s50716 110.883333 71.233056
11.03.2021;18:10:12  s40954 149.991667 65.420278
11.03.2021;18:42:56  oj287 134.012500 20.025000
11.03.2021;20:14:39  s40954 150.008333 65.413333
11.03.2021;21:54:52  wcom 185.662500 28.123056
11.03.2021;22:08:51  mkn421 166.275000 38.090000
11.03.2021;23:10:52  s50716 110.908333 71.266389
12.03.2021;01:18:45  s40954 150.000000 65.409167
18.03.2021;19:01:29  s50716 110.945833 71.247500
18.03.2021;19:38:53  1es0647 103.033333 25.022778
18.03.2021;20:53:42  oj287 134.041667 20.024722
18.03.2021;21:54:12  s40954 150.016667 65.426111
18.03.2021;23:10:09  q1156 180.229167 29.127222
18.03.2021;23:55:52  3c279 194.383333 -5.863333
19.03.2021;01:33:18  3c371 271.441667 69.794722
19.03.2021;01:52:17  pg1553 239.175000 11.124167
19.03.2021;02:03:38  pg1553 239.179167 11.129444
19.03.2021;02:39:43  h1722 261.541667 11.883056
22.03.2021;18:01:55  bllac 330.833333 42.440556
22.03.2021;18:57:27  cicam 65.370833 56.018611
22.03.2021;20:09:57  oj49 128.312500 4.469444
22.03.2021;21:00:49  oj287 134.070833 20.047222
22.03.2021;21:49:03  s50716 110.975000 71.242500
22.03.2021;22:24:36  pks1055 164.937500 1.501667
22.03.2021;22:38:44  s40954 150.045833 65.432222
22.03.2021;23:53:58  q1156 180.250000 29.144167
23.03.2021;01:16:24  pg1553 239.229167 11.148056
23.03.2021;02:03:55  mkn501 253.641667 39.722778
23.03.2021;02:30:37  h1722 261.562500 11.887222
23.03.2021;19:27:22  s50716 110.941667 71.232222
23.03.2021;20:26:24  s40954 149.954167 65.453333
23.03.2021;21:19:49  q1156 180.204167 29.147222
23.03.2021;22:22:02  wcom 185.616667 28.151111
23.03.2021;22:56:48  pks1222 186.491667 21.309722
25.03.2021;18:09:45  s50716 110.900000 71.258333
25.03.2021;18:44:38  1es0647 103.029167 25.053889
25.03.2021;20:01:39  pks0735 114.875000 17.686389
25.03.2021;20:42:18  oj287 134.045833 20.057222
25.03.2021;21:28:59  s40954 150.016667 65.466389
25.03.2021;22:36:12  q1156 180.200000 29.138611
25.03.2021;23:27:35  3c279 194.375000 -5.850556
26.03.2021;00:05:51  3c273 187.541667 1.967778
26.03.2021;01:01:00  pg1553 239.145833 11.163333
26.03.2021;01:30:36  h1722 261.512500 11.931667
26.03.2021;02:23:28  j2103 315.958333 45.887500
31.03.2021;18:08:54  s50716 110.954167 71.251667
31.03.2021;21:46:54  s40954 150.029167 65.455556
31.03.2021;22:35:47  s40954 150.054167 65.445556
31.03.2021;23:42:00  q1156 180.233333 29.162778
01.04.2021;23:42:40  q1156 180.237500 29.121667
04.04.2021;00:41:19  pg1553 239.179167 11.127500
04.04.2021;01:34:13  s50716 110.833333 71.277500
04.04.2021;02:07:09  bllac 330.787500 42.361667
04.04.2021;18:14:59  s50716 110.858333 71.242778
04.04.2021;18:50:04  oj287 134.020833 20.040833
04.04.2021;19:55:45  s40954 149.991667 65.430000
04.04.2021;23:11:13  wcom 185.645833 28.160556
05.04.2021;00:01:56  q1156 180.225000 29.179167
